timestamp,power_kw,temperature_c,apparent_temperature_c,relative_humidity_pct,wind_gust_ms,solar_altitude_deg,ghi,dhi,uv,hour_of_day,is_potential_shutdown,is_daytime,weather_score
2026-06-14 09:00:00,-0.3558689858107249,-1.3191161457270482,-1.3087762658151507,1.226669295233955,-0.1586618047272207,0.6514400845262871,0.7235489242230265,0.9132468705064546,0.2585770272409646,9,0,1,0.5593838989659423
2026-06-14 09:15:00,-2.1695686389377142,-1.0682415903531837,-1.2284704438745477,0.9227429834963435,-0.20500874851087933,0.7317839152241759,0.8491348596747021,0.989838736091121,0.5072463894384439,9,1,1,0.5593838989659423
2026-06-14 09:30:00,0.07726167591739964,-0.8895146299112098,-1.1682410774190963,0.6398248513033469,-0.25223854411060953,0.8121277459220645,0.9651133618874971,1.0472826352796207,0.6984388547350858,9,0,1,0.5593838989659423
2026-06-14 09:45:00,0.4285339257666694,-0.662975377170667,-1.1080117109636443,0.3768680807587881,-0.3003854802050737,0.8924715766199534,1.0691144050516665,1.1047265344681205,0.8468075205212037,9,0,1,1.1850249199453264
2026-06-14 10:00:00,0.588198221465249,-0.5013823073263003,-0.5458709573794254,0.13285695553598947,-0.3494858826828472,0.9728154073178421,1.1651944719814242,1.1621704336566203,0.9634606672791143,10,0,1,1.1850249199453264
2026-06-14 10:15:00,0.9535490467760389,-0.44902763696059944,-0.48564159092397324,0.13285695553598947,-0.3003854802050737,1.0531592380157309,1.2332547041703406,1.2004663664489537,1.058021256029728,10,0,1,1.1850249199453264
2026-06-14 10:30:00,0.9070299823253217,-0.3974059356197174,-0.44548867995367203,0.01764703628940829,-0.25223854411060953,1.1335030687136196,1.2996299869103076,1.21961433284512,1.136732623579832,10,0,1,0.5593838989659423
2026-06-14 10:45:00,1.0212034838160016,-0.3465044876633501,-0.42541222446852106,-0.09319341010469652,-0.20500874851087933,1.2138468994115084,1.3611865191139387,1.2579102656374535,1.2035953513685385,10,0,1,0.5593838989659423
2026-06-14 11:00:00,1.3909666030723717,-0.2963108403530756,-0.36518285801306966,-0.09319341010469652,-0.1586618047272207,1.2965537839534527,1.4200119457540212,1.2962061984297866,1.2613157343290051,11,0,1,0.5593838989659423
2026-06-14 11:15:00,1.7898683668634583,-0.24681279845220622,-0.30495349155761753,-0.09319341010469652,-0.20500874851087933,1.3768976146513414,1.455315892797175,1.3153541648259532,1.3118026186284002,11,0,1,0.5593838989659423
2026-06-14 11:30:00,1.9184540593817527,-0.19799841683611513,-0.28487703607246656,-0.19978272213011916,-0.25223854411060953,1.45724144534923,1.4882395263513937,1.3536500976182864,1.3347835696945016,11,0,1,1.1850249199453264
2026-06-14 11:45:00,1.9258106394669843,-0.14985599537630703,-0.2648005805873163,-0.30223734588167556,-0.3003854802050737,1.5399483298911743,1.5203805033057811,1.372798064014453,1.3769163968817393,11,0,1,0.5593838989659423
2026-06-14 12:00:00,1.914684074884356,-0.10237407325605354,-0.20457121413186347,-0.30223734588167556,-0.3494858826828472,1.620292160589063,1.5531887555425938,1.3919460304106195,1.3962946716484437,12,0,1,0.5593838989659423
