timestamp,power_kw,temperature_c,apparent_temperature_c,relative_humidity_pct,dew_point_c,pressure_hpa,wind_speed_ms,wind_dir_deg,wind_gust_ms,visibility_km,cloud_cover_pct,solar_altitude_deg,solar_azimuth_deg,ghi,dhi,solar_radiation_wm2,uv,precip_rate_mmhr,snow_rate_mmhr,part_of_day,weather_code,weather_description,weather_icon,hour_of_day
2026/6/14 5:00,0,26.3,27.5,96,25.6,995,3.2,10,9.6,12,100,-13.4,57.4,0,0,0,0,2.5,0,n,200,Thunderstorm with light rain,t01n,5
2026/6/14 5:15,0,26.1,27.3,96,25.4,995,3.2,12,9.3,12,100,-10.4,59.1,0,0,0,0,2,0,n,200,Thunderstorm with light rain,t01n,5
2026/6/14 5:30,0,26,27.1,96,25.3,996,3.2,15,9,13,100,-7.4,60.7,0,0,0,0,1.5,0,n,200,Thunderstorm with light rain,t01n,5
2026/6/14 5:45,0,25.8,26.9,96,25.1,996,3.2,18,8.7,13,100,-4.3,62.4,0,0,0,0,3.5,0,n,500,Light rain,r01n,5
2026/6/14 6:00,0,25.6,26.7,96,24.9,996,3.2,20,8.4,14,100,-1.3,64.1,0,0,0,0,5.5,0,n,501,Moderate rain,r02n,6
2026/6/14 6:15,0,25.6,26.7,96,24.9,996,3.1,24,7.4,14,100,1.9,65.4,36,14,9,0.6,6.25,0,d,501,Moderate rain,r02n,6
2026/6/14 6:30,0.07,25.6,26.7,96,24.9,997,3,28,6.4,16,100,5.1,66.7,73,28,18,0.6,7,0,d,501,Moderate rain,r02d,6
2026/6/14 6:45,0,25.6,26.7,96,24.9,997,2.9,32,5.4,16,100,8.2,68,109,41,28,0.6,5.75,0,d,501,Moderate rain,r02d,6
2026/6/14 7:00,0.94,25.6,26.7,96,24.9,997,2.8,36,4.4,16,100,11.4,69.4,146,55,41,0.7,4.5,0,d,501,Moderate rain,r02d,7
2026/6/14 7:15,0.67,25.5,26.6,96,24.8,997,2.7,34,4.3,16,100,14.7,70.5,202,62,50,0.7,3.25,0,d,500,Light rain,r01d,7
2026/6/14 7:30,3.09,25.4,26.5,97,24.9,997,2.6,33,4.2,7,100,18,71.5,258,69,60,0.7,2,0,d,500,Light rain,r01d,7
2026/6/14 7:45,3.84,25.3,26.4,98,25,997,2.5,32,4.1,7,100,21.3,72.6,314,76,69,0.8,1.75,0,d,500,Light rain,r01d,7
2026/6/14 8:00,5.46,25.2,26.3,98,24.9,997,2.4,30,4,8,100,24.6,73.7,370,83,78,0.9,1.5,0,d,500,Light rain,r01d,8
2026/6/14 8:15,6.85,25.3,26.4,98,25,997,2.3,34,4.1,9,100,27.9,74.6,426,87,95,1,1,0,d,500,Light rain,r01d,8
2026/6/14 8:30,15.58,25.4,26.5,97,24.9,997,2.2,37,4.2,8,100,31.3,75.6,482,92,102,1.1,0.5,0,d,301,Drizzle,d02d,8
2026/6/14 8:45,12.23,25.5,26.6,96,24.8,997,2.1,40,4.3,8,100,34.6,76.5,538,96,107,1.3,0.5,0,d,301,Drizzle,d02d,8
2026/6/14 9:00,8.1,25.6,26.7,96,24.9,997,2,44,4.4,8,100,38,77.4,594,100,113,1.4,0.5,0,d,301,Drizzle,d02d,9
2026/6/14 9:15,0,26,27.1,94,24.9,997,1.8,46,4.3,8,100,41.4,78.2,643,104,118,1.6,0.5,0,d,301,Drizzle,d02d,9
2026/6/14 9:30,13.54,26.3,27.4,92,24.9,997,1.6,49,4.2,14,100,44.8,79,693,107,122,1.8,0.5,0,d,301,Drizzle,d02d,9
2026/6/14 9:45,20.3,26.7,27.7,90,24.9,997,1.4,52,4.1,15,100,48.2,79.8,742,110,112,2,1.25,0,d,500,Light rain,r01d,9
2026/6/14 10:00,24.4,27,30.5,88,24.8,997,1.2,54,4,16,100,51.6,80.6,791,113,108,2.2,2,0,d,500,Light rain,r01d,10
2026/6/14 10:15,37.35,27.1,30.8,88,24.9,997,1.2,52,4.1,16,100,55,81.2,828,115,119,2.4,1.25,0,d,500,Light rain,r01d,10
2026/6/14 10:30,35.36,27.2,31,87,24.8,997,1.2,51,4.2,16,100,58.4,81.9,866,116,135,2.6,0.5,0,d,301,Drizzle,d02d,10
2026/6/14 10:45,40.46,27.3,31.1,86,24.7,997,1.2,50,4.3,16,100,61.8,82.5,903,118,139,2.8,0.5,0,d,301,Drizzle,d02d,10
2026/6/14 11:00,63.2,27.4,31.4,86,24.8,997,1.2,48,4.4,16,100,65.3,83.2,940,120,141,3,0.5,0,d,301,Drizzle,d02d,11
2026/6/14 11:15,104.43,27.5,31.7,86,24.9,997,1.1,47,4.3,16,100,68.7,83.4,963,121,142,3.2,0.75,0,d,301,Drizzle,d02d,11
2026/6/14 11:30,123.47,27.6,31.8,85,24.8,997,1,46,4.2,10,100,72.1,83.7,985,123,145,3.3,1,0,d,500,Light rain,r01d,11
2026/6/14 11:45,124.67,27.7,31.9,84,24.7,996,0.9,45,4.1,10,100,75.6,83.9,1007,124,147,3.5,0.75,0,d,301,Drizzle,d02d,11
2026/6/14 12:00,122.86,27.8,32.2,84,24.8,996,0.8,44,4,10,100,79,84.2,1030,125,148,3.6,0.5,0,d,301,Drizzle,d02d,12
2026/6/14 12:15,51.18,28.3,33.1,82,24.9,996,0.8,44,3.8,12,100,81,134.1,1035,125,148,3.6,0.25,0,d,804,Overcast clouds,c04d,12
2026/6/14 12:30,3.89,28.7,33.9,80,24.9,996,0.8,43,3.6,13,100,83,184,1040,125,149,3.7,0,0,d,804,Overcast clouds,c04d,12
2026/6/14 12:45,3.97,29.2,34.5,77,24.7,996,0.8,42,3.4,13,100,85.1,233.9,1045,125,150,3.7,0,0,d,804,Overcast clouds,c04d,12
2026/6/14 13:00,33.46,29.6,35.2,75,24.7,996,0.8,42,3.2,14,100,87.1,283.8,1050,126,151,3.7,0,0,d,804,Overcast clouds,c04d,13
2026/6/14 13:15,24.11,29.7,35.5,75,24.8,996,0.8,46,3.2,14,100,83.6,281.8,1038,125,149,3.7,0,0,d,804,Overcast clouds,c04d,13
2026/6/14 13:30,4.02,29.8,35.8,75,24.9,996,0.8,51,3.2,15,100,80.2,279.8,1025,124,147,3.6,0,0,d,804,Overcast clouds,c04d,13
2026/6/14 13:45,64.26,29.9,36,75,25,995,0.8,56,3.2,15,100,76.8,277.8,1013,124,147,3.5,0,0,d,804,Overcast clouds,c04d,13
2026/6/14 14:00,53.69,30,36.3,75,25.1,995,0.8,60,3.2,16,100,73.3,275.8,1001,123,145,3.4,0,0,d,804,Overcast clouds,c04d,14
2026/6/14 14:15,28.22,30.2,36.8,75,25.2,995,0.7,64,3.1,16,100,69.9,276.3,972,122,142,3.2,0,0,d,804,Overcast clouds,c04d,14
2026/6/14 14:30,18.8,30.4,37,74,25.2,995,0.6,67,3,16,100,66.5,276.8,943,120,140,3.1,0,0,d,804,Overcast clouds,c04d,14
2026/6/14 14:45,12.15,30.5,37.5,74,25.4,995,0.5,70,2.9,16,100,63,277.3,914,119,138,2.9,0,0,d,804,Overcast clouds,c04d,14
2026/6/14 15:00,6.37,30.7,38,74,25.5,995,0.4,74,2.8,16,100,59.6,277.8,885,118,135,2.7,0,0,d,804,Overcast clouds,c04d,15
2026/6/14 15:15,4,30.8,38.3,74,25.6,995,0.4,69,2.9,16,100,56.2,278.6,843,115,131,2.5,0,0,d,804,Overcast clouds,c04d,15
2026/6/14 15:30,3.93,30.9,38.2,73,25.5,995,0.4,64,3,10,100,52.8,279.3,800,113,129,2.3,0,0,d,804,Overcast clouds,c04d,15
2026/6/14 15:45,3.95,31,38.2,72,25.4,995,0.4,59,3.1,10,100,49.3,280,757,111,126,2.1,0,0,d,804,Overcast clouds,c04d,15
2026/6/14 16:00,3.98,31.1,38.5,72,25.4,994,0.4,54,3.2,12,100,45.9,280.7,714,108,122,1.9,0,0,d,804,Overcast clouds,c04d,16
2026/6/14 16:15,3.89,31.3,38.7,71,25.4,994,0.5,54,3.2,12,100,42.5,281.5,662,105,118,1.7,0,0,d,804,Overcast clouds,c04d,16
2026/6/14 16:30,3.92,31.5,39,70,25.4,994,0.6,54,3.2,10,100,39.2,282.4,609,101,113,1.5,0,0,d,804,Overcast clouds,c04d,16
2026/6/14 16:45,3.96,31.7,39.5,70,25.5,994,0.7,54,3.2,10,100,35.8,283.2,556,98,108,1.3,0,0,d,804,Overcast clouds,c04d,16
2026/6/14 17:00,3.96,31.9,39.8,69,25.5,993,0.8,54,3.2,10,100,32.4,284.1,504,94,103,1.2,0,0,d,804,Overcast clouds,c04d,17
2026/6/14 17:15,4,31.2,38.6,72,25.5,993,1,53,3.2,12,100,29.1,285,447,89,97,1,0,0,d,804,Overcast clouds,c04d,17
2026/6/14 17:30,3.98,30.4,37.1,74,25.2,993,1.2,52,3.2,13,100,25.7,286,390,83,90,0.9,0,0,d,804,Overcast clouds,c04d,17
2026/6/14 17:45,3.93,29.7,35.8,77,25.2,993,1.4,51,3.2,13,100,22.4,287,333,78,84,0.8,0,0,d,804,Overcast clouds,c04d,17
2026/6/14 18:00,3.96,28.9,34.5,80,25.1,993,1.6,50,3.2,13,100,19.1,288,276,73,78,0.8,0,0,d,804,Overcast clouds,c04d,18
2026/6/14 18:15,3.97,28.9,34.5,80,25.1,993,1.4,76,2.9,14,100,15.8,289.2,223,64,68,0.7,0,0,d,804,Overcast clouds,c04d,18
2026/6/14 18:30,12.99,28.9,34.7,81,25.3,994,1.2,101,2.6,15,100,12.6,290.4,170,56,59,0.7,0,0,d,804,Overcast clouds,c04d,18
2026/6/14 18:45,8.97,28.9,34.9,82,25.5,994,1,126,2.3,15,99,9.3,291.5,117,47,52,0.7,0,0,d,804,Overcast clouds,c04d,18
2026/6/14 19:00,4.16,28.9,34.9,82,25.5,994,0.8,152,2,16,99,6.1,292.7,65,38,40,0.7,0,0,d,804,Overcast clouds,c04d,19
2026/6/14 19:15,1.77,28.9,34.9,82,25.5,994,0.8,149,2,16,99,3,294.2,48,29,31,0.6,0,0,d,804,Overcast clouds,c04n,19
2026/6/14 19:30,0.37,28.9,34.9,82,25.5,994,0.8,146,2,10,99,-0.1,295.6,32,19,20,0,0,0,d,804,Overcast clouds,c04n,19
2026/6/14 19:45,0.02,28.9,34.9,82,25.5,994,0.8,143,2,10,99,-3.3,297.1,16,10,11,0,0,0,d,804,Overcast clouds,c04n,19
2026/6/14 20:00,0,28.9,34.9,82,25.5,994,0.8,140,2,10,99,-6.4,298.5,0,0,0,0,0,0,n,804,Overcast clouds,c04n,20
2026/6/14 20:15,0,28.8,34.6,82,25.4,994,0.9,136,2.2,12,99,-9.3,300.4,0,0,0,0,0,0,n,804,Overcast clouds,c04n,20
2026/6/14 20:30,0,28.7,34.5,83,25.5,995,1,132,2.4,10,100,-12.2,302.2,0,0,0,0,0,0,n,804,Overcast clouds,c04n,20
2026/6/14 20:45,0,28.6,34.4,84,25.6,995,1.1,128,2.6,10,100,-15.2,304.1,0,0,0,0,0,0,n,804,Overcast clouds,c04n,20
2026/6/14 21:00,0,28.5,34.1,84,25.5,995,1.2,124,2.8,10,100,-18.1,305.9,0,0,0,0,0,0,n,804,Overcast clouds,c04n,21
2026/6/14 21:15,0,28.2,33.7,86,25.7,995,1.2,122,2.6,12,100,-20.7,308.4,0,0,0,0,0,0,n,804,Overcast clouds,c04n,21
2026/6/14 21:30,0,28,33.1,87,25.6,995,1.2,121,2.4,13,100,-23.4,310.8,0,0,0,0,0,0,n,804,Overcast clouds,c04n,21
2026/6/14 21:45,0,27.7,32.4,88,25.5,995,1.2,120,2.2,13,100,-26,313.2,0,0,0,0,0,0,n,804,Overcast clouds,c04n,21
2026/6/14 22:00,0,27.4,31.9,90,25.6,995,1.2,118,2,14,100,-28.6,315.7,0,0,0,0,0,0,n,804,Overcast clouds,c04n,22
2026/6/14 22:15,0,27.4,31.9,90,25.6,995,1.2,120,2.2,14,100,-30.7,318.9,0,0,0,0,0.25,0,n,804,Overcast clouds,c04n,22
2026/6/14 22:30,0,27.4,31.9,90,25.6,996,1.2,122,2.4,15,100,-32.9,322.1,0,0,0,0,0.5,0,n,301,Drizzle,d02n,22
2026/6/14 22:45,0,27.4,31.9,90,25.6,996,1.2,124,2.6,15,100,-35,325.3,0,0,0,0,0.25,0,n,804,Overcast clouds,c04n,22
2026/6/14 23:00,0,27.4,31.9,90,25.6,996,1.2,126,2.8,16,100,-37.2,328.6,0,0,0,0,0,0,n,804,Overcast clouds,c04n,23
2026/6/14 23:15,0,27.3,31.7,91,25.7,996,1.2,120,2.9,16,100,-38.5,332.7,0,0,0,0,0,0,n,804,Overcast clouds,c04n,23
2026/6/14 23:30,0,27.2,31.6,92,25.8,996,1.2,115,3,16,100,-39.9,336.8,0,0,0,0,0,0,n,804,Overcast clouds,c04n,23
2026/6/14 23:45,0,27.1,31.4,93,25.9,996,1.2,110,3.1,16,100,-41.3,340.9,0,0,0,0,0.25,0,n,804,Overcast clouds,c04n,23
2026/6/15 0:00,0,27,31.2,94,25.9,996,1.2,104,3.2,16,100,-42.7,345,0,0,0,0,0.5,0,n,301,Drizzle,d02n,0
2026/6/15 0:15,0,26.9,30.9,94,25.9,996,1.4,104,3.6,16,100,-43,259.8,0,0,0,0,0.25,0,n,804,Overcast clouds,c04n,0
2026/6/15 0:30,0,26.9,30.8,95,26,996,1.6,105,4,16,100,-43.3,174.5,0,0,0,0,0,0,n,804,Overcast clouds,c04n,0
2026/6/15 0:45,0,26.8,30.7,96,26.1,995,1.8,106,4.4,16,100,-43.7,89.2,0,0,0,0,0,0,n,804,Overcast clouds,c04n,0
2026/6/15 1:00,0,26.7,30.4,96,26,995,2,106,4.8,16,100,-44,3.9,0,0,0,0,0,0,n,804,Overcast clouds,c04n,1
2026/6/15 1:15,0,26.7,30.4,96,26,995,1.9,102,5.1,16,100,-43.2,8.5,0,0,0,0,0,0,n,804,Overcast clouds,c04n,1
2026/6/15 1:30,0,26.7,30.4,96,26,995,1.8,97,5.4,10,100,-42.4,13,0,0,0,0,0,0,n,804,Overcast clouds,c04n,1
2026/6/15 1:45,0,26.7,30.4,96,26,995,1.7,92,5.7,10,100,-41.6,17.6,0,0,0,0,0,0,n,804,Overcast clouds,c04n,1
2026/6/15 2:00,0,26.7,30.4,96,26,995,1.6,88,6,10,100,-40.8,22.1,0,0,0,0,0,0,n,804,Overcast clouds,c04n,2
2026/6/15 2:15,0,26.7,30.4,96,26,995,1.6,81,5.9,10,100,-39.1,25.9,0,0,0,0,0,0,n,804,Overcast clouds,c04n,2
2026/6/15 2:30,0,26.7,30.3,95,25.8,995,1.6,74,5.8,10,100,-37.4,29.6,0,0,0,0,0,0,n,804,Overcast clouds,c04n,2
2026/6/15 2:45,0,26.7,30.2,94,25.7,995,1.6,67,5.7,10,100,-35.7,33.4,0,0,0,0,0,0,n,804,Overcast clouds,c04n,2
2026/6/15 3:00,0,26.7,30.2,94,25.7,995,1.6,60,5.6,10,100,-34,37.2,0,0,0,0,0,0,n,804,Overcast clouds,c04n,3
2026/6/15 3:15,0,26.6,27.8,94,25.6,995,1.7,61,5.5,10,100,-31.6,40,0,0,0,0,0,0,n,804,Overcast clouds,c04n,3
2026/6/15 3:30,0,26.5,27.7,95,25.6,995,1.8,62,5.4,14,100,-29.2,42.9,0,0,0,0,0,0,n,804,Overcast clouds,c04n,3
2026/6/15 3:45,0,26.4,27.6,96,25.7,995,1.9,63,5.3,14,100,-26.9,45.8,0,0,0,0,0,0,n,804,Overcast clouds,c04n,3
2026/6/15 4:00,0,26.3,27.5,96,25.6,995,2,64,5.2,15,100,-24.5,48.7,0,0,0,0,0,0,n,804,Overcast clouds,c04n,4
2026/6/15 4:15,0,26.2,27.4,96,25.5,995,1.9,62,4.7,15,100,-21.7,50.8,0,0,0,0,0,0,n,804,Overcast clouds,c04n,4
2026/6/15 4:30,0,26.1,27.3,97,25.6,995,1.8,61,4.2,16,100,-19,53,0,0,0,0,0,0,n,741,Fog,a05n,4
2026/6/15 4:45,0,26,27.2,98,25.7,995,1.7,60,3.7,16,100,-16.2,55.2,0,0,0,0,0,0,n,741,Fog,a05n,4
2026/6/15 5:00,0,25.9,27.1,98,25.6,995,1.6,58,3.2,16,100,-13.4,57.3,0,0,0,0,0,0,n,741,Fog,a05n,5
2026/6/15 5:15,0,25.9,27.1,98,25.6,995,1.8,68,3.8,16,100,-10.4,59,0,0,0,0,0,0,n,741,Fog,a05n,5
2026/6/15 5:30,0,25.9,27.1,98,25.6,995,2,79,4.4,16,100,-7.4,60.7,0,0,0,0,0,0,n,741,Fog,a05n,5
2026/6/15 5:45,0,25.9,27.1,98,25.6,995,2.2,90,5,16,100,-4.4,62.3,0,0,0,0,0,0,n,741,Fog,a05n,5
2026/6/15 6:00,0,25.9,27.1,98,25.6,995,2.4,100,5.6,16,100,-1.3,64,0,0,0,0,0,0,n,741,Fog,a05n,6
2026/6/15 6:15,0.64,26,27.2,98,25.7,995,2.4,96,6.2,16,100,1.8,65.3,36,14,14,0.6,0,0,d,741,Fog,a05n,6
2026/6/15 6:30,1.59,26.1,27.3,97,25.6,995,2.4,93,6.8,16,100,5,66.6,73,28,29,0.6,0,0,d,741,Fog,a05d,6
2026/6/15 6:45,1.89,26.2,27.4,96,25.5,995,2.4,90,7.4,16,99,8.2,68,109,41,46,0.7,0,0,d,804,Overcast clouds,c04d,6
2026/6/15 7:00,3.62,26.3,27.5,96,25.6,995,2.4,86,8,16,99,11.4,69.3,145,55,61,0.7,0,0,d,804,Overcast clouds,c04d,7
2026/6/15 7:15,7.74,26.4,27.6,96,25.7,995,2.3,84,7.6,16,99,14.7,70.4,201,62,71,0.7,0,0,d,804,Overcast clouds,c04d,7
2026/6/15 7:30,7.59,26.5,27.7,95,25.6,996,2.2,82,7.2,6,100,17.9,71.5,257,69,73,0.7,0,0,d,804,Overcast clouds,c04d,7
2026/6/15 7:45,11.19,26.6,27.8,94,25.6,996,2.1,80,6.8,6,100,21.2,72.6,313,76,81,0.8,0,0,d,804,Overcast clouds,c04d,7
2026/6/15 8:00,7.81,26.7,30.2,94,25.7,996,2,78,6.4,6,100,24.5,73.7,369,83,89,0.9,0,0,d,804,Overcast clouds,c04d,8
2026/6/15 8:15,10.22,26.6,27.8,94,25.6,996,2,83,6,10,100,27.9,74.6,425,87,94,1,0,0,d,804,Overcast clouds,c04d,8
2026/6/15 8:30,0,26.5,27.7,95,25.6,996,2,88,5.6,6,100,31.2,75.5,481,92,100,1.1,0,0,d,804,Overcast clouds,c04d,8
2026/6/15 8:45,0,26.4,27.6,96,25.7,996,2,93,5.2,6,100,34.6,76.4,537,96,105,1.3,0,0,d,804,Overcast clouds,c04d,8
2026/6/15 9:00,0,26.3,27.5,96,25.6,996,2,98,4.8,6,100,37.9,77.4,594,100,111,1.4,0,0,d,804,Overcast clouds,c04d,9
2026/6/15 9:15,9.01,26.6,27.7,94,25.5,996,1.9,94,4.7,10,100,41.3,78.1,643,103,115,1.6,0.25,0,d,804,Overcast clouds,c04d,9
2026/6/15 9:30,8.15,26.9,30.5,92,25.4,996,1.8,89,4.6,6,100,44.7,78.9,692,106,119,1.8,0.5,0,d,301,Drizzle,d02d,9
2026/6/15 9:45,3.52,27.1,31.1,90,25.3,996,1.7,84,4.5,6,100,48.1,79.7,741,109,124,2,0.75,0,d,301,Drizzle,d02d,9
2026/6/15 10:00,4.52,27.4,31.6,88,25.2,996,1.6,80,4.4,9,100,51.5,80.5,790,113,129,2.2,1,0,d,500,Light rain,r01d,10
2026/6/15 10:15,5.53,27.5,31.9,88,25.3,996,1.7,74,4.2,10,100,54.9,81.1,828,114,116,2.4,1.25,0,d,500,Light rain,r01d,10
2026/6/15 10:30,5.61,27.6,32.1,87,25.2,996,1.8,69,4,11,100,58.4,81.8,865,116,116,2.6,1.5,0,d,500,Light rain,r01d,10
2026/6/15 10:45,13.59,27.7,32.2,86,25.1,996,1.9,64,3.8,11,100,61.8,82.4,902,118,137,2.8,1,0,d,500,Light rain,r01d,10
2026/6/15 11:00,18.64,27.8,32.5,86,25.2,996,2,58,3.6,12,100,65.2,83.1,940,120,140,3,0.5,0,d,301,Drizzle,d02d,11
2026/6/15 11:15,25.29,27.8,32.5,86,25.2,996,1.9,56,3.6,13,100,68.7,83.3,962,121,141,3.2,0.5,0,d,301,Drizzle,d02d,11
2026/6/15 11:30,27.82,27.8,32.5,86,25.2,996,1.8,54,3.6,14,100,72.1,83.5,985,122,143,3.3,0.5,0,d,301,Drizzle,d02d,11
2026/6/15 11:45,34.93,27.8,32.5,86,25.2,996,1.7,52,3.6,15,100,75.5,83.7,1007,124,145,3.5,0.75,0,d,231,Thunderstorm with drizzle,t04d,11
2026/6/15 12:00,46.56,27.8,32.5,86,25.2,996,1.6,50,3.6,16,100,79,84,1029,125,147,3.6,1,0,d,200,Thunderstorm with light rain,t01d,12
2026/6/15 12:15,50.86,27.7,32.2,86,25.1,996,1.6,45,3.8,16,100,81,134.2,1034,125,147,3.6,1,0,d,200,Thunderstorm with light rain,t01d,12
2026/6/15 12:30,57.85,27.6,31.9,86,25,996,1.6,40,4,16,100,83,184.4,1040,125,148,3.7,1,0,d,500,Light rain,r01d,12
2026/6/15 12:45,53.58,27.5,31.7,86,24.9,996,1.6,35,4.2,16,100,85.1,234.7,1045,125,148,3.7,0.75,0,d,301,Drizzle,d02d,12
2026/6/15 13:00,36.85,27.4,31.4,86,24.8,996,1.6,30,4.4,16,100,87.1,284.9,1050,126,150,3.7,0.5,0,d,301,Drizzle,d02d,13
2026/6/15 13:15,38.53,27.2,31,87,24.9,996,1.7,32,4.4,16,100,83.7,282.7,1038,125,149,3.7,0.25,0,d,804,Overcast clouds,c04d,13
2026/6/15 13:30,82.13,27.1,30.7,88,24.9,996,1.8,33,4.4,8,100,80.2,280.4,1025,124,147,3.6,0,0,d,804,Overcast clouds,c04d,13
2026/6/15 13:45,35.09,26.9,30.3,89,24.9,996,1.9,34,4.4,8,100,76.8,278.2,1013,124,147,3.5,0,0,d,804,Overcast clouds,c04d,13
2026/6/15 14:00,39.35,26.7,29.9,90,24.9,996,2,36,4.4,8,100,73.4,276,1001,123,145,3.4,0,0,d,804,Overcast clouds,c04d,14
2026/6/15 14:15,41.31,26.7,29.9,90,24.9,996,1.9,36,4.3,11,100,69.9,276.5,972,122,144,3.2,0,0,d,804,Overcast clouds,c04d,14
2026/6/15 14:30,34.22,26.7,30,91,25.1,996,1.8,36,4.2,12,100,66.5,277,943,120,140,3.1,0,0,d,804,Overcast clouds,c04d,14
2026/6/15 14:45,57.83,26.7,30.1,92,25.3,995,1.7,36,4.1,12,100,63.1,277.4,915,119,138,2.9,0,0,d,804,Overcast clouds,c04d,14
2026/6/15 15:00,69.87,26.7,30.1,92,25.3,995,1.6,36,4,13,100,59.6,277.9,886,118,136,2.7,0,0,d,804,Overcast clouds,c04d,15
2026/6/15 15:15,61.67,26.9,30.5,91,25.3,995,1.6,39,3.8,14,100,56.2,278.6,843,115,132,2.5,0,0,d,804,Overcast clouds,c04d,15
2026/6/15 15:30,68.33,27.1,30.9,90,25.3,995,1.6,42,3.6,10,100,52.8,279.3,800,113,129,2.3,0,0,d,804,Overcast clouds,c04d,15
2026/6/15 15:45,71.32,27.2,31.3,89,25.3,994,1.6,45,3.4,10,100,49.4,280,758,111,126,2.1,0,0,d,804,Overcast clouds,c04d,15
2026/6/15 16:00,54.4,27.4,31.6,88,25.2,994,1.6,48,3.2,10,100,46,280.7,715,108,122,1.9,0,0,d,804,Overcast clouds,c04d,16
2026/6/15 16:15,49.44,27.5,31.9,88,25.3,994,1.6,50,3.2,12,100,42.6,281.6,662,105,118,1.7,0,0,d,804,Overcast clouds,c04d,16
2026/6/15 16:30,52.59,27.6,32.1,87,25.2,994,1.6,53,3.2,10,100,39.2,282.4,610,101,113,1.5,0,0,d,804,Overcast clouds,c04d,16
2026/6/15 16:45,0.01,27.7,32.2,86,25.1,994,1.6,56,3.2,10,100,35.8,283.3,557,98,109,1.3,0,0,d,804,Overcast clouds,c04d,16
2026/6/15 17:00,0,27.8,32.5,86,25.2,994,1.6,58,3.2,10,100,32.5,284.1,505,94,104,1.2,0,0,d,804,Overcast clouds,c04d,17
2026/6/15 17:15,0,27.4,31.7,88,25.3,994,1.6,54,3.5,12,100,29.1,285.1,448,89,97,1,0,0,d,804,Overcast clouds,c04d,17
2026/6/15 17:30,0.02,27.1,31,91,25.5,995,1.6,49,3.8,13,100,25.8,286.1,391,84,91,0.9,0,0,d,804,Overcast clouds,c04d,17
2026/6/15 17:45,0.04,26.7,30.2,94,25.6,995,1.6,44,4.1,13,100,22.5,287,334,78,83,0.8,0,0,d,804,Overcast clouds,c04d,17
2026/6/15 18:00,0.02,26.3,27.5,96,25.6,995,1.6,40,4.4,14,100,19.2,288,276,73,77,0.8,0,0,d,804,Overcast clouds,c04d,18
2026/6/15 18:15,31.89,26.3,27.5,95,25.4,995,1.5,34,4.3,14,100,15.9,289.2,224,64,68,0.7,0,0,d,804,Overcast clouds,c04d,18
2026/6/15 18:30,21.19,26.3,27.4,94,25.3,995,1.4,28,4.2,10,100,12.7,290.4,171,56,59,0.7,0,0,d,804,Overcast clouds,c04d,18
2026/6/15 18:45,9.4,26.3,27.4,93,25.1,995,1.3,22,4.1,10,100,9.4,291.6,118,47,49,0.6,0,0,d,804,Overcast clouds,c04d,18
2026/6/15 19:00,4.86,26.3,27.4,92,24.9,995,1.2,16,4,10,100,6.2,292.7,65,38,39,0.6,0,0,d,804,Overcast clouds,c04d,19
2026/6/15 19:15,1.87,26.3,27.4,92,24.9,996,1.3,18,3.9,12,100,3,294.2,49,29,30,0.6,0,0,d,804,Overcast clouds,c04n,19
2026/6/15 19:30,0.32,26.3,27.4,92,24.9,996,1.4,19,3.8,13,100,-0.1,295.6,33,19,19,0,0,0,d,804,Overcast clouds,c04n,19
2026/6/15 19:45,0.03,26.3,27.4,92,24.9,997,1.5,20,3.7,13,100,-3.2,297.1,16,10,10,0,0,0,d,804,Overcast clouds,c04n,19
2026/6/15 20:00,0,26.3,27.4,92,24.9,997,1.6,22,3.6,14,100,-6.3,298.5,0,0,0,0,0,0,n,804,Overcast clouds,c04n,20
2026/6/15 20:15,0,26.3,27.4,92,24.9,997,1.7,26,3.7,14,100,-9.3,300.4,0,0,0,0,0,0,n,804,Overcast clouds,c04n,20
2026/6/15 20:30,0,26.3,27.4,92,24.9,998,1.8,30,3.8,15,100,-12.2,302.2,0,0,0,0,0,0,n,804,Overcast clouds,c04n,20
2026/6/15 20:45,0,26.3,27.4,92,24.9,998,1.9,34,3.9,15,100,-15.1,304.1,0,0,0,0,0,0,n,804,Overcast clouds,c04n,20
2026/6/15 21:00,0,26.3,27.4,92,24.9,998,2,38,4,16,100,-18,305.9,0,0,0,0,0,0,n,804,Overcast clouds,c04n,21
2026/6/15 21:15,0,26.2,27.3,92,24.8,998,1.9,43,4.1,16,100,-20.7,308.4,0,0,0,0,0,0,n,804,Overcast clouds,c04n,21
2026/6/15 21:30,0,26.1,27.2,93,24.9,998,1.8,48,4.2,16,100,-23.3,310.8,0,0,0,0,0,0,n,804,Overcast clouds,c04n,21
2026/6/15 21:45,0,26,27.1,94,25,998,1.7,53,4.3,16,100,-25.9,313.2,0,0,0,0,0,0,n,804,Overcast clouds,c04n,21
2026/6/15 22:00,0,25.9,27,94,24.9,998,1.6,58,4.4,16,100,-28.6,315.6,0,0,0,0,0,0,n,804,Overcast clouds,c04n,22
2026/6/15 22:15,0,25.9,27,94,24.9,998,1.5,60,4.1,16,100,-30.7,318.9,0,0,0,0,0,0,n,804,Overcast clouds,c04n,22
2026/6/15 22:30,0,25.9,27,94,24.9,999,1.4,63,3.8,16,100,-32.8,322.1,0,0,0,0,0,0,n,804,Overcast clouds,c04n,22
